mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__optimizer__learning_rate,param_mlp__nlayers,param_mlp__hiddens,param_mlp__dropouts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.615867805480957,0.19620268971325464,0.07807779312133789,0.003746661293842915,0.0001,6,"(64, 8, 32, 64, 8, 64)",[0.2 0.3 0.  0.3 0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (64, 8, 32, 64, 8, 64), 'mlp__dropouts': array([0.2, 0.3, 0. , 0.3, 0. , 0. ])}",-5.3669276168489715,-5.289931746194141,-4.944704578770706,-5.596332221613816,-5.121434651390452,-5.263866162963618,0.2209007063701034,81,-5.123246650117342,-4.947372127077489,-4.975545800603022,-5.205015060285141,-5.030420797263077,-5.056320087069214,0.09555550895062356
3.7372771739959716,0.6344093563755736,0.08377661705017089,0.004083118058205199,0.0001,6,"(16, 16, 4, 32, 64, 8)",[0.3 0.3 0.  0.  0.3 0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (16, 16, 4, 32, 64, 8), 'mlp__dropouts': array([0.3, 0.3, 0. , 0. , 0.3, 0. ])}",-5.464281296831141,-5.383668868351504,-5.60338085049697,-5.422204056911781,-5.365717508176376,-5.4478505161535535,0.08483220053759702,82,-5.809070385264829,-4.933754788196543,-5.593369311346252,-5.546138657315573,-5.2323458471746385,-5.422935797859568,0.3062512159013261
6.096339845657349,0.3868036751390255,0.069647216796875,0.0020386975633955597,0.0001,4,"(8, 4, 8, 32, 16, 32)",[0.1 0.  0.3 0.3 0.3 0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 4, 'mlp__hiddens': (8, 4, 8, 32, 16, 32), 'mlp__dropouts': array([0.1, 0. , 0.3, 0.3, 0.3, 0. ])}",-5.900060590264576,-4.469134897901191,-5.885218236562594,-5.620638060918923,-5.713044547471844,-5.517619266623825,0.5346987474375409,83,-5.819023945751085,-4.232330339719429,-5.493301234453753,-5.591992730589381,-5.701147816049336,-5.367559213312597,0.5779321440288835
1.2743519783020019,0.05258414564319121,0.07732243537902832,0.0038253062408656175,0.005,6,"(16, 16, 8, 4, 32, 4)",[0.  0.3 0.2 0.2 0.  0.3],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 6, 'mlp__hiddens': (16, 16, 8, 4, 32, 4), 'mlp__dropouts': array([0. , 0.3, 0.2, 0.2, 0. , 0.3])}",-5.245757140025154,-4.715996917599537,-5.417665853152249,-7.8957910241319835,-4.8359278243476576,-5.622227751851316,1.165520274038392,84,-4.948552037665362,-4.412811059272224,-5.256732416493775,-7.7825838673450916,-4.657990185961697,-5.41173391334763,1.2186442379402644
3.3499424934387205,0.44190127674143453,0.08215012550354003,0.0036205565032835937,0.0001,6,"(16, 64, 16, 4, 8, 64)",[0.3 0.1 0.3 0.  0.1 0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (16, 64, 16, 4, 8, 64), 'mlp__dropouts': array([0.3, 0.1, 0.3, 0. , 0.1, 0.1])}",-5.4071629819317595,-6.169143577267173,-5.235665698321401,-5.688894446820118,-5.8238171050921155,-5.664936761886514,0.325810501502729,86,-5.151939867470434,-5.79371865809498,-5.084617770475377,-5.509891706893484,-5.740507346354418,-5.456135069857739,0.2926704192802015
3.276229429244995,0.8060721516106122,0.2204226016998291,0.2851180434936917,0.0001,6,"(8, 64, 8, 8, 64, 64)",[0.2 0.2 0.  0.2 0.1 0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 64, 8, 8, 64, 64), 'mlp__dropouts': array([0.2, 0.2, 0. , 0.2, 0.1, 0. ])}",-5.294129564266517,-6.765431194113642,-6.003849745628482,-5.161148724798817,-5.176434572884816,-5.680198760338454,0.625255166425193,87,-5.511517309917387,-6.286700757326845,-5.946515346889808,-5.070109235394587,-5.157332496896337,-5.594435029284993,0.46390600306754587
2.8753560543060304,1.4113282342628397,0.06416459083557129,0.001088841654094332,0.001,3,"(8, 32, 4, 8, 16, 16)",[0.1 0.  0.1 0.  0.2 0.3],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 3, 'mlp__hiddens': (8, 32, 4, 8, 16, 16), 'mlp__dropouts': array([0.1, 0. , 0.1, 0. , 0.2, 0.3])}",-3.7604436407120505,-14.08543705111853,-3.475258654401602,-3.194539478256142,-4.153979752662534,-5.733931715430172,4.187807581266718,88,-3.5198092682364215,-13.532278854397216,-3.066280130650046,-3.308044448427294,-3.836999688662336,-5.452682478074663,4.047732594122333
5.669213438034058,0.15028702857509577,0.06695222854614258,0.0034823586674937873,0.0001,3,"(4, 16, 32, 4, 8, 8)",[0.2 0.3 0.  0.3 0.  0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 3, 'mlp__hiddens': (4, 16, 32, 4, 8, 8), 'mlp__dropouts': array([0.2, 0.3, 0. , 0.3, 0. , 0.1])}",-5.54440705643951,-5.82810216189942,-7.780658545622279,-5.390010157880105,-5.644419018004371,-6.0375193879691365,0.8831019842511907,89,-5.679336731544868,-5.0534315064967,-7.487935588170663,-5.580756518033555,-5.893958690109669,-5.939083806871091,0.8223411825784019
2.95260009765625,1.6589532056667196,0.07764320373535157,0.002434405885323242,0.001,6,"(8, 4, 4, 32, 64, 4)",[0.3 0.3 0.1 0.2 0.3 0. ],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 4, 4, 32, 64, 4), 'mlp__dropouts': array([0.3, 0.3, 0.1, 0.2, 0.3, 0. ])}",-4.724928151957194,-4.586317953841413,-4.464988742398955,-4.0488935105870985,-13.126951165319142,-6.19041590482076,3.475615717195842,90,-5.013691452643389,-4.084606602615607,-4.033419517417032,-4.245999124420666,-13.772972613406573,-6.230137862100653,3.787869595280415
2.8141769886016847,0.21492582671451,0.07258095741271972,0.0013158518550741313,0.0001,5,"(32, 32, 64, 4, 32, 4)",[0.2 0.2 0.2 0.3 0.3 0.3],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 5, 'mlp__hiddens': (32, 32, 64, 4, 32, 4), 'mlp__dropouts': array([0.2, 0.2, 0.2, 0.3, 0.3, 0.3])}",-5.616087644287275,-6.7357453362741095,-7.2272548582879566,-7.422411783137087,-5.81858621046556,-6.564017166490397,0.7294455164397923,91,-5.788209143670921,-6.216347123242987,-6.913198353556858,-7.088507156951571,-5.635606325032803,-6.328373620491028,0.5837939851382575
4.9463050365448,0.8900207567880062,0.0749626636505127,0.002847654155919782,0.0001,5,"(16, 16, 16, 16, 4, 16)",[0.3 0.  0.  0.3 0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 5, 'mlp__hiddens': (16, 16, 16, 16, 4, 16), 'mlp__dropouts': array([0.3, 0. , 0. , 0.3, 0. , 0. ])}",-4.973960053165624,-5.696274154608888,-5.465657415596383,-16.113861971036986,-5.250250303408097,-7.500000779563194,4.313533267344588,92,-4.826792381653499,-5.1196902102684065,-5.5635578891889645,-16.146329486860864,-4.837407685460158,-7.298755530686378,4.431876272213831
5.057990264892578,1.2696000932712748,0.06535511016845703,0.0032225260625853903,0.0001,3,"(4, 64, 4, 16, 4, 4)",[0.  0.  0.  0.  0.1 0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 3, 'mlp__hiddens': (4, 64, 4, 16, 4, 4), 'mlp__dropouts': array([0. , 0. , 0. , 0. , 0.1, 0. ])}",-7.938047922872325,-6.660549510943303,-4.089277263091041,-5.521706360067565,-16.533062190575677,-8.14852864950998,4.380331127045233,93,-7.77463509174201,-6.167044061410102,-4.067230792457289,-5.443890877515241,-17.179001599383746,-8.126360484501678,4.681562128217545
6.307224178314209,0.539357594432866,0.07799220085144043,0.003391931518636514,0.0001,6,"(8, 4, 8, 32, 4, 4)",[0.1 0.  0.  0.  0.3 0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 4, 8, 32, 4, 4), 'mlp__dropouts': array([0.1, 0. , 0. , 0. , 0.3, 0.1])}",-5.654572819189687,-17.492290995181715,-17.620331425673584,-6.012836129352174,-6.663969288424714,-10.688800131564374,5.616777747268835,94,-5.493066143075495,-16.939132798460403,-16.907279786329322,-6.1846393547475005,-6.661171974213397,-10.437058011365224,5.308939286611253
5.765096378326416,0.08233339921782366,0.0673666000366211,0.0008889229969532622,0.0001,3,"(4, 4, 4, 16, 16, 8)",[0.3 0.2 0.1 0.3 0.  0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 3, 'mlp__hiddens': (4, 4, 4, 16, 16, 8), 'mlp__dropouts': array([0.3, 0.2, 0.1, 0.3, 0. , 0.1])}",-9.025707135466279,-8.61240056974067,-11.621690158539652,-16.186448299968177,-10.616226469719475,-11.21249452668685,2.713142844708915,95,-9.846846574383616,-8.126997628554882,-11.08903537312909,-16.27842619517032,-10.78963291670716,-11.226187737589012,2.7291781067355596
5.990241622924804,0.602886615052249,0.06687488555908203,0.001736222675815525,0.0001,3,"(4, 8, 4, 16, 4, 32)",[0.3 0.3 0.2 0.3 0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 3, 'mlp__hiddens': (4, 8, 4, 16, 4, 32), 'mlp__dropouts': array([0.3, 0.3, 0.2, 0.3, 0. , 0. ])}",-9.293062285347194,-8.975664443288085,-14.679960963368027,-7.657730974059809,-15.657009317356382,-11.2526855966839,3.2586172364863804,96,-9.939363290453738,-8.80753687129177,-14.355163124798295,-7.149442536890833,-16.18049287844512,-11.28639974037595,3.418863541537676
5.490373373031616,0.06577807810796525,0.0641554355621338,0.00070906964247561,0.0001,3,"(4, 4, 4, 4, 64, 64)",[0.2 0.1 0.2 0.3 0.2 0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 3, 'mlp__hiddens': (4, 4, 4, 4, 64, 64), 'mlp__dropouts': array([0.2, 0.1, 0.2, 0.3, 0.2, 0. ])}",-16.659911791435356,-9.657120616604331,-8.610576971158304,-14.078675351330492,-9.617627498086815,-11.72478244572306,3.1083730992508376,97,-17.14702613569765,-9.507247379170872,-8.190365042092893,-13.95202553979256,-9.18702962603152,-11.596738744557097,3.4096662597630565
5.117471361160279,0.049489154641365427,0.05733976364135742,0.0014542171586494448,0.0001,1,"(4, 4, 4, 16, 8, 16)",[0.  0.  0.  0.3 0.2 0.2],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 1, 'mlp__hiddens': (4, 4, 4, 16, 8, 16), 'mlp__dropouts': array([0. , 0. , 0. , 0.3, 0.2, 0.2])}",-9.094136533087198,-10.929965331504384,-13.520327478336378,-11.440197996084544,-16.195833532724876,-12.236092174347476,2.4306423869212574,98,-9.21174633207191,-10.25643576026054,-13.314953547933095,-11.208553551569043,-16.838068501867493,-12.165951538740416,2.699595241938291
5.744885015487671,0.22352630189515338,0.0645303726196289,0.001767932215011787,0.0001,2,"(4, 4, 64, 8, 16, 64)",[0.2 0.2 0.  0.  0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 2, 'mlp__hiddens': (4, 4, 64, 8, 16, 64), 'mlp__dropouts': array([0.2, 0.2, 0. , 0. , 0. , 0. ])}",-8.217523827397498,-11.204822740281735,-13.336499105574916,-15.181761132133463,-13.860002132493943,-12.360121787576313,2.4355876520988815,99,-8.452628822710734,-10.679656167062644,-12.443421884153253,-14.92790891113724,-14.46407484145842,-12.193538125304459,2.4075216908878616
